row_id,Y
1771,7.834149
1772,7.732426
1773,7.6776342
1774,7.1004095
1775,8.024588
1776,8.215677
1777,4.7555456
1778,7.5519595
1779,6.9985065
1780,8.596889
1781,7.94881
1782,7.8354754
1783,7.8037276
1784,7.635064
1785,7.9338923
1786,6.564077
1787,7.71511
1788,8.251724
1789,6.4972334
1790,7.686389
1791,7.5312204
1792,6.943084
1793,6.3400493
1794,7.7054186
1795,6.2060437
1796,7.9813104
1797,6.42154
1798,6.506394
1799,8.083202
1800,6.5370517
1801,7.877089
1802,7.510264
1803,8.638953
1804,6.1737275
1805,8.120303
1806,7.8511047
1807,5.0796657
1808,7.3732605
1809,6.333177
1810,7.445577
1811,7.669304
1812,6.4066896
1813,5.0037546
1814,7.549053
1815,5.332632
1816,8.413411
1817,8.235077
1818,6.350304
1819,7.2771826
1820,7.1205974
1821,7.446496
1822,7.012395
1823,6.973235
1824,7.661546
1825,7.246114
1826,8.34879
1827,6.394886
1828,6.057427
1829,8.630577
1830,7.4495525
1831,8.052886
1832,6.1234756
1833,7.969132
1834,7.118427
1835,4.942319
1836,7.2752776
1837,7.7289653
1838,7.9976625
1839,8.061645
1840,6.8331614
1841,7.8151965
1842,6.6590624
1843,8.18154
1844,7.078797
1845,7.5767837
1846,6.8420043
1847,7.747567
1848,7.4798317
1849,7.877229
1850,7.5188823
1851,7.665875
1852,7.2703667
1853,8.592286
1854,7.73986
1855,7.7699046
1856,8.431002
1857,7.3175063
1858,6.2575417
1859,6.0504246
1860,7.4986987
1861,4.257773
1862,7.5058546
1863,7.452935
1864,7.8943863
1865,7.7568603
1866,5.511594
1867,6.743216
1868,7.3300962
1869,7.6672583
1870,7.728318
1871,7.029208
1872,7.097194
1873,5.404716
1874,7.5247836
1875,8.619959
1876,7.7472067
1877,6.382098
1878,7.694631
1879,7.5979185
1880,7.7010417
1881,5.6355968
1882,7.710915
1883,7.2754283
1884,6.9681478
1885,5.875737
1886,7.351663
1887,5.951881
1888,7.9214344
1889,5.6248927
1890,7.2422004
1891,8.413411
1892,7.9815383
1893,7.342066
1894,7.0819907
1895,7.9292502
1896,7.7391486
1897,6.599742
1898,6.4779615
1899,6.5370197
1900,8.169833
1901,7.7007008
1902,7.8076234
1903,7.2874327
1904,7.951526
1905,7.912478
1906,6.273452
1907,8.097472
1908,6.571713
1909,8.049003
1910,7.650608
1911,7.5335274
1912,7.4699826
1913,7.7595534
1914,6.978053
1915,7.0872455
1916,7.1295085
1917,7.0141606
1918,7.3533273
1919,7.5398355
1920,8.041381
1921,5.821824
1922,7.3224845
1923,5.7912674
1924,6.3803205
1925,7.7944813
1926,7.770067
1927,8.145429
1928,7.3386993
1929,7.8634458
1930,8.614445
1931,7.0291696
1932,5.4380693
1933,6.7345896
1934,7.3407106
1935,6.5353017
1936,8.113401
1937,7.9566517
1938,7.4977617
1939,7.3923793
1940,8.6181965
1941,5.153266
1942,8.078723
1943,6.4937863
1944,6.3603725
1945,6.2152944
1946,7.900341
1947,8.035999
1948,7.5746655
1949,5.8772225
1950,7.0947237
1951,8.16967
1952,7.962039
1953,5.282992
1954,6.6379604
1955,7.7935
1956,8.182043
1957,7.5180078
1958,7.697274
1959,7.2672615
1960,6.8809733
1961,7.914677
1962,7.987099
1963,7.2203608
1964,7.1186776
1965,7.783311
1966,7.2155323
1967,7.985719
1968,7.8788357
1969,4.642607
1970,7.6986904
1971,7.0691295
1972,6.9371066
1973,7.6272492
1974,7.877973
1975,7.106545
1976,8.143479
1977,6.4223223
1978,7.9637628
1979,8.021532
1980,5.285142
1981,8.246129
1982,7.417822
1983,7.673982
1984,7.4452076
1985,7.669499
1986,7.1974735
1987,6.8299394
1988,7.2752166
1989,7.9124756
1990,6.14619
1991,7.1662703
1992,7.975652
1993,8.09508
1994,7.7850823
1995,7.9190316
1996,5.560757
1997,6.5617247
1998,5.538759
1999,8.263826
2000,7.6357827
2001,8.119561
2002,8.026318
2003,7.8735576
2004,8.1564
2005,7.890674
2006,7.229766
2007,6.377471
2008,8.050822
2009,8.178975
2010,8.153787
2011,6.839773
2012,7.9783583
2013,6.61367
2014,7.3097124
2015,6.4367414
2016,5.5359745
2017,7.097968
2018,7.8002095
2019,7.8688607
2020,7.6622334
2021,7.751289
2022,7.89481
2023,8.369008
2024,7.1123633
2025,4.715383
2026,7.787655
2027,7.655645
2028,8.147931
2029,8.092137
2030,6.0966673
2031,5.5905404
2032,6.705538
2033,7.136676
2034,7.1059675
2035,7.6468563
2036,8.611592
2037,7.93847
2038,6.142553
2039,8.126663
2040,8.208583
2041,6.56873
2042,8.0002775
2043,5.883289
2044,7.87393
2045,7.69559
2046,7.909336
2047,7.988497
2048,6.2405853
2049,6.2060437
2050,8.2707615
2051,7.206775
2052,7.674448
2053,6.7651186
2054,5.650323
2055,7.704034
2056,7.7503347
2057,7.3098526
2058,6.4077573
2059,8.165175
2060,5.4939156
2061,7.9088726
2062,7.4526744
2063,5.400578
2064,7.9195356
2065,7.941782
2066,7.715196
2067,7.8883386
2068,7.833183
2069,7.9524016
2070,7.3056545
2071,7.405787
2072,7.6587057
2073,7.3444843
2074,8.151834
2075,7.734986
2076,7.4402857
2077,7.582474
2078,8.038044
2079,7.7939205
2080,7.3242865
2081,7.102938
2082,7.669304
2083,7.883836
2084,7.7746625
2085,7.818121
2086,8.167029
2087,8.178014
2088,7.476947
2089,8.414215
2090,4.9732184
2091,7.1554947
2092,7.0119195
2093,7.152686
2094,5.5178604
2095,7.507207
2096,6.8611965
2097,7.1292644
2098,8.525361
2099,8.124041
2100,7.884336
2101,7.8649364
2102,7.538612
2103,6.0878105
2104,7.501134
2105,7.1424756
2106,6.399132
2107,6.0247865
2108,7.0793524
2109,7.9877205
2110,4.7382503
2111,6.820349
2112,7.265522
2113,8.150819
2114,6.7748814
2115,6.3410153
2116,4.5706487
2117,8.097472
2118,6.3785076
2119,7.182906
2120,7.3242865
2121,6.253692
2122,7.358409
2123,7.794444
2124,6.1826677
2125,8.528591
2126,7.9732256
2127,8.087295
2128,8.076467
2129,7.5885987
2130,7.3143096
2131,8.519752
2132,7.46616
2133,7.194224
2134,6.711136
2135,6.204866
2136,7.879354
2137,7.6881943
2138,7.662572
2139,7.220769
2140,6.415332
2141,6.6082506
2142,7.7633743
2143,7.506259
2144,8.236502
2145,7.540504
2146,8.125716
2147,7.5706077
2148,7.910797
2149,7.350894
2150,6.9795637
2151,7.244746
2152,5.374125
2153,7.8704906
2154,8.194622
2155,6.7375965
2156,7.2034583
2157,7.5312204
2158,7.5746655
2159,7.5676284
2160,7.4041777
2161,7.953729
2162,6.4490166
2163,8.418302
2164,7.3224845
2165,8.520307
2166,6.5285635
2167,7.5132437
2168,6.7426457
2169,7.7461486
2170,7.9994254
2171,7.3669724
2172,7.7190185
2173,7.2708254
2174,7.969132
2175,8.382272
2176,7.2389903
2177,8.022542
2178,7.862933
2179,7.1450744
2180,7.9390817
2181,7.5368714
2182,7.4327736
2183,7.325155
2184,8.201691
2185,7.4542894
2186,7.9735746
2187,7.083159
2188,7.456833
2189,7.1014853
2190,7.7407026
2191,6.4071393
2192,7.323667
2193,7.584891
2194,5.841907
2195,7.7472067
2196,7.9357977
2197,6.7462006
2198,8.66421
2199,7.9597754
2200,8.006234
2201,8.609404
2202,7.367368
2203,7.8035393
2204,6.3384213
2205,7.451033
2206,5.9699726
2207,7.6663003
2208,8.162607
2209,7.3416033
2210,7.934622
2211,7.5135345
2212,7.735767
2213,7.342066
2214,7.971862
2215,6.3925858
2216,7.5516396
2217,7.761374
2218,7.6713204
2219,7.5185757
2220,7.5313973
2221,7.321373
2222,8.035757
2223,7.101864
2224,8.12684
2225,7.389681
2226,6.3883514
2227,6.4037576
2228,7.6767797
2229,7.9170556
2230,6.380444
2231,7.8108196
2232,7.7197456
2233,7.2273746
2234,6.0388474
2235,6.253925
2236,6.3224835
2237,6.078225
2238,8.147633
2239,4.5950985
2240,6.527973
2241,5.130889
2242,7.1040072
2243,7.908365
2244,8.170409
2245,8.192177
2246,7.639089
2247,7.3041844
2248,6.371099
2249,8.109105
2250,6.231892
2251,8.639163
2252,7.787767
2253,7.421535
2254,7.598038
2255,7.249069
2256,7.626848
2257,7.8026857
2258,7.16412
2259,7.121517
2260,6.811248
2261,6.3020864
2262,7.585265
2263,7.7921147
2264,7.884336
2265,7.6138334
2266,6.539921
2267,7.784798
2268,7.089302
2269,5.021403
2270,7.630567
2271,7.273145
2272,7.4181137
2273,6.3668146
2274,8.183062
2275,7.2573876
2276,7.33489
2277,6.316996
2278,8.087186
2279,7.36582
2280,7.963662
2281,8.09139
2282,7.3620424
2283,7.098151
2284,5.374125
2285,7.8289237
2286,7.6317315
2287,6.4246483
2288,5.634527
2289,7.3448744
2290,6.37538
2291,6.0546765
2292,5.7078185
2293,6.566237
2294,7.539462
2295,7.954747
2296,5.1542892
2297,7.2884984
2298,7.365824
2299,7.718538
2300,7.1863265
2301,8.528591
2302,7.2425838
2303,8.006512
2304,7.7311406
2305,8.165611
2306,7.567572
2307,6.8064632
2308,7.9622326
2309,7.783311
2310,7.776337
2311,7.7238955
2312,8.181384
2313,7.5055904
2314,7.705796
2315,7.774274
2316,7.2486663
2317,6.933707
2318,5.995548
2319,8.156815
2320,7.786789
2321,7.697403
2322,7.942796
2323,7.229484
2324,7.305054
2325,6.403775
2326,7.8556943
2327,7.535746
2328,7.832114
2329,8.611592
2330,6.9667325
2331,8.012879
2332,6.762522
2333,6.880397
2334,6.9688134
2335,6.378805
2336,5.9874406
2337,6.118454
2338,7.544438
2339,7.827817
2340,7.6775103
2341,7.129177
2342,8.243478
2343,6.216142
2344,7.850591
2345,6.3218203
2346,7.6788955
2347,8.117546
2348,6.8138986
2349,8.058081
2350,8.140127
2351,8.298437
2352,5.9577675
2353,6.159429
2354,7.8026857
2355,7.67503
2356,8.552959
2357,7.3882637
2358,5.5905404
2359,6.1411247
2360,7.880385
2361,7.7599993
2362,8.124915
2363,7.8319926
2364,7.7784877
2365,5.6458497
2366,6.5616503
2367,6.1303124
2368,7.3631554
2369,7.8047295
2370,7.5665584
2371,5.8595567
2372,7.2526636
2373,7.767353
2374,7.142231
2375,6.2058153
2376,8.135758
2377,7.544984
2378,7.4403715
2379,7.938925
2380,8.104611
2381,8.073428
2382,7.6724534
2383,8.270738
2384,6.1831703
2385,7.0921106
2386,6.8108435
2387,6.7496533
2388,7.776919
2389,7.280692
2390,5.5996103
2391,7.3219204
2392,7.2933497
2393,6.298734
2394,7.271575
2395,7.673593
2396,7.471539
2397,6.7403636
2398,7.305054
2399,5.883289
2400,5.804204
2401,7.1319637
2402,7.587693
2403,7.7276063
2404,5.269688
2405,5.4956136
2406,6.7498493
2407,7.674027
2408,7.94615
2409,8.230955
2410,8.140282
2411,7.8303914
2412,7.964068
2413,7.117542
2414,7.357935
2415,7.6471305
2416,7.164792
2417,7.0579824
2418,6.373721
2419,7.86428
2420,7.5733013
2421,7.762226
2422,6.8172264
2423,7.789307
2424,8.002847
2425,7.747252
2426,7.8010097
2427,6.6690383
2428,7.9867206
2429,7.946738
2430,7.901781
2431,6.7330685
2432,4.703157
2433,7.725388
2434,7.8057513
2435,8.518274
2436,6.5855484
2437,7.3397264
2438,7.5965195
2439,7.234019
2440,7.5459986
2441,7.2556524
2442,4.141659
2443,7.775285
2444,7.8955407
2445,6.239238
2446,6.422401
2447,8.123562
2448,7.2399893
2449,6.2069592
2450,7.3163867
2451,8.151311
2452,7.6107106
2453,7.9288287
2454,5.731103
2455,7.802584
2456,7.476591
2457,7.117017
2458,6.202271
2459,7.342167
2460,7.8391376
2461,7.877973
2462,7.015403
2463,6.778351
2464,7.438472
2465,7.839793
2466,6.6729603
2467,7.8862147
2468,7.0711493
2469,6.016279
2470,7.6795926
2471,7.833078
2472,8.396854
2473,6.035972
2474,7.3081274
2475,7.232485
2476,7.213535
2477,8.003065
2478,7.5172048
2479,7.2267504
2480,5.652217
2481,6.7671323
2482,7.285802
2483,7.4354167
2484,7.519636
2485,8.409368
2486,4.757044
2487,8.246843
2488,8.403163
2489,7.02553
2490,5.7087646
2491,7.934622
2492,7.342316
2493,7.98764
2494,7.369348
2495,7.8021193
2496,8.02073
2497,7.72275
2498,7.2815533
2499,7.3214774
2500,7.590621
2501,7.4126444
2502,7.932004
2503,7.471558
2504,7.835705
2505,7.866644
2506,7.9120793
2507,7.345435
2508,7.9608192
2509,5.911073
2510,8.145342
2511,8.005694
2512,7.7542453
2513,7.3475075
2514,6.689968
2515,7.560156
2516,6.554472
2517,7.720677
2518,7.9807262
2519,7.300303
2520,7.1161876
2521,7.1626587
2522,7.0415387
